@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R3-25,27-76,78-87,89-96,98-151,153-162,164-167,169-186'

@attribute color_bgr_b_mean numeric
@attribute color_bgr_g_mean numeric
@attribute color_lab_a_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_b_contrast numeric
@attribute haralick_luv_uv_contrast numeric
@attribute lbph_bgr_g_entropy numeric
@attribute lbph_bgr_r_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.563903,-0.643386,-0.443029,-0.983238,-0.261044,-0.993926,-0.940634,0.548734,-0.129009,NON_ULCER
-0.2075,-0.26221,-0.326174,-0.998178,-0.349398,-0.970224,-0.925892,0.602166,0.506602,NON_ULCER
-0.228545,-0.304641,-0.357112,-0.997145,-0.301205,-0.984343,-0.933901,0.627373,0.330293,NON_ULCER
-0.493342,-0.599556,-0.177234,-0.994914,-0.317269,-0.991774,-0.934385,0.499561,-0.322337,NON_ULCER
-0.618144,-0.666484,-0.261358,-0.989323,-0.373494,-0.997105,-0.952604,0.512237,-0.352428,NON_ULCER
0.235427,0.142176,-0.43553,-0.994598,-0.309237,-0.900139,-0.810813,0.419097,0.263542,NON_ULCER
-0.408052,-0.517887,-0.189596,-0.987117,-0.309237,-0.978247,-0.93971,0.47026,-0.311792,NON_ULCER
-0.509387,-0.557712,-0.391488,-0.971332,-0.325301,-0.983745,-0.956785,0.525563,0.009699,NON_ULCER
-0.216785,-0.277977,-0.283128,-0.994205,-0.35743,-0.96326,-0.920567,0.588204,0.488695,NON_ULCER
-0.195967,-0.277709,-0.320164,-0.998346,-0.309237,-0.993088,-0.950668,0.563744,-0.06528,NON_ULCER
-0.485127,-0.379222,0.295601,-0.98473,-0.566265,-0.986743,-0.951372,0.668672,0.117658,ULCER
-0.614761,-0.53964,0.464259,-0.993052,-0.614458,-0.980138,-0.946311,0.750076,0.081515,ULCER
-0.483871,-0.364732,0.272807,-0.992851,-0.566265,-0.988715,-0.953616,0.654287,-0.061952,ULCER
-0.604211,-0.513948,0.431251,-0.994068,-0.606426,-0.993756,-0.949392,0.589212,0.16468,ULCER
-0.443197,-0.331911,0.271312,-0.997694,-0.558233,-0.991762,-0.966907,0.642619,0.057661,ULCER
-0.644056,-0.5595,0.402971,-0.970759,-0.62249,-0.988632,-0.937026,0.543155,0.194309,ULCER
-0.641283,-0.601241,0.411706,-0.984952,-0.534137,-0.972052,-0.905472,0.48754,0.038564,ULCER
-0.466376,-0.358574,0.252665,-0.998685,-0.558233,-0.996873,-0.960745,0.593411,0.061262,ULCER
-0.548351,-0.500646,0.368121,-0.968327,-0.574297,-0.958282,-0.910313,0.609965,0.398788,ULCER
-0.47677,-0.379201,0.325275,-0.989993,-0.574297,-0.936452,-0.943539,0.7413,0.052273,ULCER
-0.482094,-0.383803,0.308058,-0.994467,-0.566265,-0.993268,-0.956565,0.610767,0.061238,ULCER
-0.554723,-0.486994,0.375482,-0.993101,-0.574297,-0.989434,-0.946883,0.724628,0.139006,ULCER
-0.48653,-0.376288,0.275988,-0.998391,-0.558233,-0.994423,-0.947587,0.639351,0.027128,ULCER
-0.567089,-0.503127,0.334665,-0.989367,-0.582329,-0.990949,-0.947763,0.553642,0.125792,ULCER
-0.505883,-0.407975,0.321619,-0.992691,-0.566265,-0.983381,-0.951196,0.696415,0.195283,ULCER
-0.515932,-0.418307,0.295176,-0.990735,-0.574297,-0.984855,-0.93927,0.609472,0.147646,ULCER
-0.558548,-0.46863,0.378971,-0.98681,-0.582329,-0.991928,-0.958853,0.572813,-0.120956,ULCER
-0.568272,-0.493926,0.350343,-0.987391,-0.590361,-0.979899,-0.920083,0.459371,0.158568,ULCER
-0.544258,-0.452053,0.371583,-0.979441,-0.590361,-0.881924,-0.963782,0.618494,0.143627,ULCER
-0.46519,-0.359862,0.304599,-0.995016,-0.566265,-0.979444,-0.95322,0.740653,0.020087,ULCER
-0.549661,-0.485409,0.373212,-0.975156,-0.526104,-0.965018,-0.912161,0.524279,0.214538,ULCER
-0.563571,-0.476586,0.365682,-0.992387,-0.574297,-0.99131,-0.958765,0.488455,0.031316,ULCER
-0.561676,-0.489162,0.346684,-0.988583,-0.518072,-0.978213,-0.929896,0.424283,-0.105678,ULCER
-0.471707,-0.348948,0.307658,-0.980231,-0.566265,-0.990566,-0.95278,0.569202,-0.15674,ULCER
-0.504253,-0.395382,0.299667,-0.996138,-0.574297,-0.994135,-0.957401,0.667856,0.123526,ULCER
-0.569928,-0.485824,0.431332,-0.989363,-0.590361,-0.989932,-0.960966,0.745749,0.060772,ULCER
-0.405926,-0.299416,0.299181,-0.994012,-0.550201,-0.966119,-0.969943,0.720256,0.022516,ULCER
-0.471228,-0.380449,0.324451,-0.979439,-0.542169,-0.969394,-0.912337,0.648275,0.141687,ULCER
-0.532122,-0.418307,0.311711,-0.996036,-0.590361,-0.993416,-0.968535,0.653403,0.014406,ULCER
-0.509274,-0.405423,0.317043,-0.994925,-0.574297,-0.984889,-0.957533,0.691091,0.163718,ULCER
-0.638622,-0.559506,0.483365,-0.990574,-0.630522,-0.980769,-0.953484,0.655622,0.061755,ULCER
-0.516696,-0.428151,0.396836,-0.993902,-0.590361,-0.985009,-0.959337,0.748379,0.128564,ULCER
-0.485393,-0.411427,0.283312,-0.99496,-0.566265,-0.985319,-0.923559,0.635587,0.105595,ULCER
-0.427606,-0.307774,0.267223,-0.991657,-0.566265,-0.95224,-0.936585,0.608317,0.193351,ULCER
-0.547173,-0.484079,0.413706,-0.9826,-0.566265,-0.932465,-0.900499,0.777111,0.267513,ULCER
-0.480277,-0.377745,0.307499,-0.995394,-0.566265,-0.988212,-0.962066,0.730499,0.167091,ULCER
-0.541588,-0.444858,0.432433,-0.980487,-0.534137,-0.937922,-0.926816,0.710075,0.077826,ULCER
-0.462543,-0.330486,0.304998,-0.986442,-0.550201,-0.955347,-0.928576,0.691348,0.086255,ULCER
-0.505059,-0.420704,0.354971,-0.98262,-0.582329,-0.981384,-0.922987,0.674967,0.090806,ULCER
-0.09656,0.006878,-0.213897,-0.994038,-0.445783,-0.961952,-0.950404,0.603772,0.387925,NON_ULCER
0.053394,0.26451,-0.392473,-0.994573,-0.453815,-0.990243,-0.945739,0.545336,0.277833,NON_ULCER
-0.255715,-0.196036,-0.056294,-0.992448,-0.453815,-0.981302,-0.955421,0.48419,0.02221,NON_ULCER
-0.42852,-0.356692,-0.04068,-0.993878,-0.493976,-0.994243,-0.957445,0.608628,-0.304484,NON_ULCER
-0.262856,-0.17788,-0.038142,-0.995181,-0.46988,-0.976137,-0.953836,0.361802,-0.09351,NON_ULCER
-0.168038,-0.14396,-0.012989,-0.994921,-0.429719,-0.955245,-0.893194,0.65726,0.39095,NON_ULCER
-0.277985,-0.165625,-0.100241,-0.995195,-0.485944,-0.974698,-0.940194,0.645119,0.403521,NON_ULCER
-0.208207,-0.108193,-0.109518,-0.996513,-0.46988,-0.976869,-0.959029,0.37828,-0.141845,NON_ULCER
-0.339812,-0.296037,-0.090028,-0.996746,-0.453815,-0.985536,-0.946091,0.566294,0.354194,NON_ULCER
-0.322146,-0.29363,0.076079,-0.991992,-0.461847,-0.986013,-0.942438,0.684289,0.243661,NON_ULCER
-0.135383,0.036562,-0.225131,-0.995425,-0.477912,-0.976872,-0.956785,0.343224,0.470256,NON_ULCER
-0.152,-0.077756,-0.12867,-0.995396,-0.453815,-0.966513,-0.942702,0.65024,0.192003,NON_ULCER
-0.259767,-0.185771,-0.04934,-0.993476,-0.461847,-0.978586,-0.94926,0.445478,-0.026404,NON_ULCER
-0.385808,-0.271758,-0.08997,-0.997538,-0.502008,-0.988542,-0.972891,0.541216,-0.171258,NON_ULCER
-0.171261,-0.052929,-0.145697,-0.998207,-0.46988,-0.964316,-0.964706,0.195599,0.07488,NON_ULCER
-0.40715,-0.321158,-0.066487,-0.996578,-0.485944,-0.989838,-0.952912,0.677316,0.033706,NON_ULCER
0.047463,0.246797,-0.384869,-0.998206,-0.453815,-0.991333,-0.951944,0.516825,0.310499,NON_ULCER
0.001508,0.119495,-0.258207,-0.997622,-0.437751,-0.986324,-0.961274,0.539987,0.009471,NON_ULCER
-0.2622,-0.23199,0.050419,-0.985118,-0.461847,-0.972556,-0.917662,0.453665,0.177438,NON_ULCER
-0.141722,-0.028606,-0.170342,-0.999197,-0.461847,-0.977667,-0.968535,0.441112,-0.002509,NON_ULCER
-0.216215,-0.11278,-0.109573,-0.993289,-0.46988,-0.975224,-0.91775,0.656655,0.297279,NON_ULCER
-0.108797,0.018988,-0.19709,-0.996073,-0.453815,-0.967574,-0.960701,0.393456,-0.106444,NON_ULCER
-0.235437,-0.132369,-0.103885,-0.98557,-0.46988,-0.964959,-0.934869,0.306994,-0.20605,NON_ULCER
-0.305289,-0.256261,0.004978,-0.997548,-0.46988,-0.983864,-0.945079,0.471807,-0.03524,NON_ULCER
-0.33004,-0.25478,-0.011215,-0.998169,-0.477912,-0.989162,-0.959073,0.585784,0.04042,NON_ULCER
-0.124853,-0.005442,-0.195968,-0.998402,-0.453815,-0.989997,-0.974432,0.482475,0.104048,NON_ULCER
-0.059797,0.108188,-0.282974,-0.996304,-0.461847,-0.984575,-0.948775,0.456452,0.42697,NON_ULCER
-0.08168,0.029664,-0.222893,-0.991809,-0.445783,-0.981184,-0.936629,0.542739,0.209312,NON_ULCER
-0.243811,-0.163417,-0.049066,-0.98993,-0.46988,-0.970428,-0.95234,0.276082,-0.063007,NON_ULCER
0.051164,0.210652,-0.386858,-0.996025,-0.437751,-0.98955,-0.958765,0.644139,0.147558,NON_ULCER
-0.062943,0.07319,-0.23666,-0.999102,-0.453815,-0.989809,-0.980065,0.544908,0.01603,NON_ULCER
-0.154066,-0.051346,-0.170578,-0.995787,-0.453815,-0.980967,-0.931965,0.638747,0.266842,NON_ULCER
-0.065166,0.066254,-0.236721,-0.993455,-0.445783,-0.975113,-0.928136,0.462339,0.061143,NON_ULCER
0.027507,0.198075,-0.361683,-0.992847,-0.445783,-0.989022,-0.930777,0.481494,0.24873,NON_ULCER
-0.162933,-0.152403,0.03935,-0.996453,-0.429719,-0.959907,-0.904328,0.62158,0.317909,NON_ULCER
-0.366092,-0.322364,0.04609,-0.997798,-0.485944,-0.990562,-0.95388,0.560366,0.108823,NON_ULCER
-0.078005,0.01195,-0.182818,-0.986768,-0.445783,-0.980784,-0.926244,0.675959,0.237608,NON_ULCER
-0.321326,-0.261911,-0.016767,-0.996716,-0.477912,-0.984738,-0.950536,0.495571,0.090556,NON_ULCER
-0.275176,-0.249564,0.02397,-0.996654,-0.445783,-0.977277,-0.939534,0.512785,0.304302,NON_ULCER
-0.556566,-0.503607,0.343571,-0.98775,-0.574297,-0.950739,-0.93795,0.803668,0.1545,ULCER
-0.679311,-0.658085,0.351873,-0.966672,-0.485944,-0.937363,-0.946619,0.68461,0.436212,ULCER
-0.300799,-0.253666,0.278444,-0.988309,-0.502008,-0.919973,-0.992695,0.518671,-0.453949,ULCER
-0.708471,-0.700824,0.323948,-0.97041,-0.582329,-0.934273,-0.941338,0.719368,0.222768,ULCER
-0.479165,-0.423643,0.303508,-0.983982,-0.558233,-0.874784,-0.972011,0.794331,0.161585,ULCER
-0.479274,-0.465218,0.325083,-0.970687,-0.534137,-0.846487,-0.908597,0.839234,0.500283,ULCER
-0.213147,-0.197904,0.238128,-0.987727,-0.477912,-0.846917,-0.967523,0.571946,-0.290608,ULCER
-0.446929,-0.399037,0.287498,-0.950766,-0.51004,-0.75009,-0.931129,0.806452,0.453006,ULCER
-0.532825,-0.521481,0.304623,-0.946384,-0.526104,-0.859444,-0.872951,0.772297,0.417112,ULCER
-0.712649,-0.70526,0.347088,-0.928424,-0.542169,-0.891201,-0.933637,0.800871,0.420774,ULCER
-0.392103,-0.358278,0.260886,-0.983204,-0.518072,-0.772786,-0.921975,0.780742,0.526905,ULCER
-0.539622,-0.494792,0.317654,-0.977085,-0.550201,-0.958345,-0.963078,0.776634,0.079781,ULCER
-0.27474,-0.222527,0.12153,-0.974712,-0.485944,-0.754728,-0.890378,0.663916,0.044026,ULCER
-0.507131,-0.494454,0.316657,-0.960567,-0.526104,-0.874948,-0.951416,0.619349,-0.234955,ULCER
-0.495072,-0.445724,0.302907,-0.943281,-0.51004,-0.765145,-0.932317,0.757667,0.381102,ULCER
-0.478464,-0.440232,0.22706,-0.970152,-0.453815,-0.805435,-0.90138,0.808695,0.556372,ULCER
-0.603448,-0.593175,0.357431,-0.950234,-0.582329,-0.84495,-0.896275,0.874707,0.29886,ULCER
-0.692746,-0.691212,0.341436,-0.963791,-0.590361,-0.937576,-0.924043,0.8173,0.167591,ULCER
-0.573234,-0.510278,0.251563,-0.974766,-0.558233,-0.875819,-0.926684,0.800108,0.381623,ULCER
-0.261321,-0.21484,0.15561,-0.987874,-0.477912,-0.714207,-0.918102,0.712161,0.097739,ULCER
-0.641313,-0.606396,0.330511,-0.963345,-0.590361,-0.907252,-0.894514,0.782725,0.365052,ULCER
-0.431755,-0.417152,0.273886,-0.893125,-0.46988,-0.668339,-0.918366,0.731464,0.475764,ULCER
-0.111639,-0.04456,0.083874,-0.995094,-0.461847,-0.892063,-0.974388,0.575966,-0.555674,ULCER
-0.430333,-0.398275,0.212117,-0.959598,-0.534137,-0.736266,-0.936894,0.740806,0.395162,ULCER
-0.4182,-0.40059,0.242305,-0.959079,-0.51004,-0.612456,-0.932141,0.760697,0.532973,ULCER
-0.4865,-0.421278,0.314247,-0.986661,-0.51004,-0.862491,-0.93016,0.787968,0.254701,ULCER
-0.685709,-0.692655,0.357258,-0.934857,-0.574297,-0.92532,-0.917882,0.756769,0.284613,ULCER
-0.575067,-0.547303,0.388275,-0.968989,-0.590361,-0.908987,-0.911193,0.821522,0.298563,ULCER
-0.343923,-0.312728,0.241168,-0.970348,-0.493976,-0.588724,-0.933109,0.695511,0.24224,ULCER
-0.550029,-0.538222,0.314491,-0.972312,-0.534137,-0.872586,-0.940282,0.711523,0.325021,ULCER
-0.491525,-0.456187,0.323944,-0.974619,-0.542169,-0.816172,-0.967259,0.871531,0.428241,ULCER
-0.106016,-0.001346,-0.243736,-0.998851,-0.445783,-0.973689,-0.957005,0.660444,0.313977,NON_ULCER
-0.298866,-0.296412,-0.077622,-0.996982,-0.437751,-0.968129,-0.945695,0.779327,0.270087,NON_ULCER
-0.285806,-0.281265,-0.070918,-0.992339,-0.429719,-0.966042,-0.952164,0.681198,0.086773,NON_ULCER
-0.293058,-0.265922,0.066167,-0.994452,-0.46988,-0.98269,-0.948115,0.716003,0.11678,NON_ULCER
-0.322581,-0.306236,0.007932,-0.992728,-0.445783,-0.929586,-0.958765,0.542111,0.246508,NON_ULCER
-0.407501,-0.374076,0.072875,-0.995257,-0.485944,-0.971102,-0.958765,0.732417,0.291811,NON_ULCER
-0.221811,-0.153349,-0.069744,-0.993418,-0.453815,-0.983173,-0.955201,0.648514,0.052286,NON_ULCER
-0.194375,-0.145067,-0.210449,-0.985792,-0.429719,-0.982414,-0.941866,0.685755,0.107985,NON_ULCER
-0.299719,-0.244951,0.020263,-0.995414,-0.46988,-0.976057,-0.947015,0.655645,0.535559,NON_ULCER
-0.325572,-0.33156,0.044603,-0.985377,-0.445783,-0.968604,-0.927916,0.687376,0.160486,NON_ULCER
-0.386578,-0.368467,0.031258,-0.996519,-0.461847,-0.961499,-0.958853,0.668564,0.305724,NON_ULCER
-0.173954,-0.123709,-0.10467,-0.991811,-0.437751,-0.971051,-0.947719,0.563601,0.077505,NON_ULCER
-0.107824,-0.018629,-0.213663,-0.99734,-0.437751,-0.984656,-0.948908,0.640737,0.058252,NON_ULCER
-0.29388,-0.253633,0.022793,-0.996786,-0.461847,-0.982995,-0.970867,0.614081,0.282139,NON_ULCER
-0.295485,-0.282524,-0.007834,-0.9944,-0.445783,-0.923443,-0.96233,0.703806,0.31661,NON_ULCER
-0.217066,-0.188841,-0.075689,-0.9944,-0.437751,-0.969197,-0.954496,0.663645,0.09894,NON_ULCER
-0.132269,-0.041626,-0.240513,-0.997816,-0.437751,-0.978018,-0.958501,0.594536,0.332673,NON_ULCER
-0.091366,-0.046027,-0.064635,-0.997832,-0.437751,-0.956279,-0.978744,0.511872,-0.158746,NON_ULCER
-0.281998,-0.286109,-0.009966,-0.989247,-0.429719,-0.885262,-0.925276,0.45313,0.365082,NON_ULCER
-0.172084,-0.164499,-0.0418,-0.993176,-0.421687,-0.936045,-0.943715,0.503849,0.0595,NON_ULCER
-0.177068,-0.133428,-0.122372,-0.994334,-0.437751,-0.977855,-0.95344,0.691002,0.279181,NON_ULCER
-0.143469,-0.116546,-0.075323,-0.9967,-0.429719,-0.919007,-0.983013,0.520463,-0.206804,NON_ULCER
-0.231839,-0.15478,-0.188654,-0.996811,-0.453815,-0.983119,-0.95256,0.611592,0.245507,NON_ULCER
-0.282002,-0.264522,-0.034029,-0.994565,-0.437751,-0.912515,-0.985962,0.501398,0.163813,NON_ULCER
-0.360129,-0.361409,-0.076017,-0.993167,-0.429719,-0.926633,-0.940942,0.67844,0.420165,NON_ULCER
-0.307127,-0.3365,0.038548,-0.99131,-0.429719,-0.969482,-0.935793,0.706706,0.170172,NON_ULCER
-0.43334,-0.427514,-0.008384,-0.996445,-0.453815,-0.968418,-0.98627,0.491603,0.219779,NON_ULCER
-0.220507,-0.205838,-0.05696,-0.997854,-0.429719,-0.985891,-0.971967,0.692422,0.122089,NON_ULCER
-0.33911,-0.313625,-0.021589,-0.994308,-0.445783,-0.95248,-0.976764,0.645671,0.189717,NON_ULCER
-0.230073,-0.175759,-0.161177,-0.996544,-0.437751,-0.982064,-0.955993,0.652006,0.159513,NON_ULCER
-0.174268,-0.16312,-0.041499,-0.99782,-0.429719,-0.921605,-0.975444,0.539314,-0.068224,NON_ULCER
-0.910686,-0.958121,-0.365411,0.787614,-0.060241,-0.897902,-0.66132,0.845242,0.235206,ULCER
-0.25851,-0.243601,0.633148,-0.977479,-0.526104,-0.876122,-0.645961,0.803147,0.219798,ULCER
-0.79936,-0.806939,0.231291,-0.401276,-0.558233,-0.724775,-0.36075,0.816731,0.507663,ULCER
-0.286933,-0.240107,0.471047,-0.986747,-0.526104,-0.883859,-0.748806,0.830141,0.277918,ULCER
-0.870481,-0.852721,0.309758,-0.581813,-0.638554,-0.947135,-0.498581,0.372578,-0.696315,ULCER
-0.7635,-0.620638,0.380168,-0.92653,-0.614458,-0.94097,-0.790569,0.641321,-0.169285,ULCER
-0.862067,-0.891784,0.032971,0.136601,-0.550201,-0.582663,-0.124167,0.899522,0.420606,ULCER
-0.576564,-0.41745,0.371969,-0.980764,-0.630522,-0.942896,-0.824807,0.643815,-0.043513,ULCER
-0.151879,-0.118335,0.376518,-0.983113,-0.493976,-0.891731,-0.588268,0.788593,-0.11434,ULCER
-0.669455,-0.652709,0.406397,-0.914368,-0.518072,-0.854063,-0.746826,0.737617,0.027752,ULCER
-0.453918,-0.442267,0.513534,-0.958458,-0.550201,-0.882769,-0.765749,0.418777,-0.58695,ULCER
-0.333544,-0.264215,0.473802,-0.963695,-0.542169,-0.918553,-0.852047,0.716898,0.07014,ULCER
-0.786756,-0.793822,0.441008,-0.330706,-0.694779,-0.864242,-0.24347,0.458323,-0.176444,ULCER
-0.705465,-0.766761,-0.162249,-0.266163,-0.261044,-0.716031,-0.335798,0.920073,0.192461,ULCER
-0.239168,-0.161917,0.41556,-0.981534,-0.518072,-0.945973,-0.843818,0.787961,0.134388,ULCER
-0.849671,-0.822898,0.287799,-0.805872,-0.759036,-0.945967,-0.510199,0.70311,0.0676,ULCER
-0.620014,-0.629982,0.261364,-0.863649,-0.493976,-0.791525,-0.726979,0.771133,0.011141,ULCER
-0.232282,-0.178648,0.439916,-0.995041,-0.51004,-0.990595,-0.902084,0.694365,-0.014588,ULCER
-0.383098,-0.350522,0.107702,-0.977897,-0.429719,-0.779506,-0.796554,0.761322,-0.120245,ULCER
-0.4787,-0.464388,0.681339,-0.962439,-0.582329,-0.913048,-0.778027,0.701156,0.36083,ULCER
-0.798628,-0.872322,-0.128513,-0.397018,-0.333333,-0.876869,-0.668229,0.921116,0.477216,ULCER
-0.647433,-0.772865,-0.386792,-0.894212,-0.164659,-0.688449,-0.630603,0.979029,0.508917,ULCER
-0.661293,-0.604407,0.415047,-0.793815,-0.654618,-0.870545,-0.797126,0.669785,0.154462,ULCER
-0.819832,-0.879302,-0.212766,-0.092002,-0.293173,-0.69078,-0.382578,0.87855,0.550075,ULCER
-0.249774,-0.17927,0.406701,-0.991921,-0.526104,-0.97572,-0.823267,0.771902,0.240073,ULCER
-0.40771,-0.517479,-0.372357,-0.976634,-0.285141,-0.756702,-0.861773,0.843183,0.250255,ULCER
-0.823181,-0.853177,0.093372,-0.717702,-0.566265,-0.939113,-0.75928,0.727398,-0.283726,ULCER
-0.277538,-0.246869,0.495374,-0.984769,-0.518072,-0.988184,-0.820098,0.656019,0.224372,ULCER
-0.297644,-0.405821,-0.466468,-0.988332,-0.253012,-0.681939,-0.847031,0.611688,-0.226011,ULCER
-0.397735,-0.281462,0.006484,-0.990896,-0.51004,-0.947916,-0.878012,0.648118,0.018741,ULCER
-0.639264,-0.677917,0.062069,-0.426494,-0.413655,-0.658934,-0.291306,0.577928,0.155335,ULCER
-0.811183,-0.910007,-0.44417,-0.50056,-0.052209,-0.836169,-0.75972,0.918303,0.315021,ULCER
-0.548624,-0.470632,0.150939,-0.963969,-0.550201,-0.90741,-0.861465,0.813246,-0.043346,ULCER
-0.58871,-0.717098,-0.326821,-0.936475,-0.212851,-0.776737,-0.767113,0.928615,0.434628,ULCER
-0.776564,-0.882899,-0.1558,-0.688225,-0.269076,-0.948189,-0.85548,0.911758,0.025206,ULCER
-0.815918,-0.807452,0.260386,-0.817261,-0.590361,-0.97319,-0.764385,0.556821,-0.545955,ULCER
-0.905511,-0.936414,-0.271313,0.308434,-0.445783,-0.820825,-0.714613,0.893531,0.373559,ULCER
-0.377346,-0.485776,-0.460201,-0.970941,-0.228916,-0.472489,-0.706559,0.823103,0.139806,ULCER
-0.18487,-0.141255,0.536178,-0.977446,-0.51004,-0.859779,-0.597333,0.878942,0.225846,ULCER
-0.890816,-0.932046,-0.046124,-0.498668,-0.485944,-0.965735,-0.745066,0.84752,-0.060722,ULCER
-0.65063,-0.57431,0.318461,-0.965346,-0.574297,-0.967183,-0.82111,0.891388,0.097623,ULCER
0.127479,0.182307,0.342464,-0.995168,-0.461847,-0.963003,-0.848131,0.758809,0.486083,NON_ULCER
-0.186851,-0.177124,0.584151,-0.992989,-0.502008,-0.983771,-0.932273,0.680055,0.145556,NON_ULCER
0.073123,0.142405,0.405648,-0.997545,-0.477912,-0.993203,-0.942218,0.722041,-0.042645,NON_ULCER
0.005761,0.082845,0.371311,-0.997751,-0.485944,-0.977505,-0.919379,0.683965,0.324409,NON_ULCER
0.178933,0.238481,0.342379,-0.998069,-0.461847,-0.981948,-0.913878,0.862639,0.098606,NON_ULCER
-0.197345,-0.152021,0.52253,-0.968732,-0.51004,-0.949484,-0.82846,0.712748,0.40765,NON_ULCER
-0.333768,-0.338841,0.473231,-0.990568,-0.485944,-0.969199,-0.907981,0.66761,0.325005,NON_ULCER
0.096338,0.127252,0.193992,-0.997896,-0.445783,-0.976359,-0.955949,0.612632,0.059306,NON_ULCER
0.098604,0.167899,0.349985,-0.998337,-0.46988,-0.990597,-0.946003,0.82624,0.200307,NON_ULCER
0.195079,0.265944,0.301401,-0.998699,-0.461847,-0.985644,-0.937202,0.808784,0.128171,NON_ULCER
0.268356,0.298715,0.202095,-0.994278,-0.437751,-0.970913,-0.870398,0.672499,0.172933,NON_ULCER
-0.021054,0.017048,0.469056,-0.992229,-0.477912,-0.968688,-0.896363,0.271626,0.266162,NON_ULCER
-0.246198,-0.241982,0.626377,-0.994256,-0.518072,-0.991968,-0.929544,0.62233,0.310821,NON_ULCER
0.11339,0.198069,0.331846,-0.997883,-0.477912,-0.98889,-0.92906,0.75266,0.211237,NON_ULCER
0.197109,0.258789,0.337275,-0.998345,-0.461847,-0.976645,-0.943627,0.813876,0.112657,NON_ULCER
0.029334,0.095456,0.394059,-0.996821,-0.485944,-0.987946,-0.955773,0.617681,0.349033,NON_ULCER
0.092243,0.107314,0.240106,-0.992648,-0.437751,-0.971326,-0.906749,0.639123,0.017771,NON_ULCER
0.160124,0.19234,0.312671,-0.987471,-0.453815,-0.974824,-0.871543,0.498664,0.078596,NON_ULCER
-0.055398,0.005053,0.498468,-0.996369,-0.493976,-0.989367,-0.902876,0.737801,0.368916,NON_ULCER
0.072661,0.150526,0.382821,-0.996129,-0.477912,-0.993374,-0.942086,0.610912,0.003068,NON_ULCER
-0.056723,-0.050913,0.442479,-0.996368,-0.46988,-0.969399,-0.900455,0.572858,0.476742,NON_ULCER
0.056766,0.059078,0.305657,-0.992798,-0.453815,-0.990384,-0.942306,0.49347,-0.408833,NON_ULCER
0.002017,0.046436,0.449414,-0.998938,-0.485944,-0.993615,-0.93861,0.638075,0.138441,NON_ULCER
-0.194012,-0.158153,0.3877,-0.978446,-0.493976,-0.922789,-0.84065,0.49935,0.327865,NON_ULCER
0.017016,0.0605,0.440026,-0.995216,-0.477912,-0.967245,-0.888309,0.686239,-0.264992,NON_ULCER
0.00632,0.061192,0.494544,-0.989618,-0.485944,-0.988103,-0.923603,0.638479,0.171387,NON_ULCER
0.139744,0.191059,0.205989,-0.998067,-0.453815,-0.98894,-0.920523,0.693523,0.2573,NON_ULCER
-0.146665,-0.090261,0.572297,-0.994449,-0.518072,-0.987256,-0.897507,0.726963,0.32973,NON_ULCER
0.125401,0.149251,0.336957,-0.99277,-0.453815,-0.985899,-0.887869,0.59953,-0.002163,NON_ULCER
-0.140879,-0.145208,0.529651,-0.994261,-0.485944,-0.960403,-0.890686,0.785262,0.223183,NON_ULCER
-0.004795,0.048263,0.4793,-0.996118,-0.485944,-0.994012,-0.949172,0.683742,-0.041264,NON_ULCER
-0.117516,-0.103493,0.419884,-0.996656,-0.46988,-0.98993,-0.935573,0.5615,-0.111873,NON_ULCER
0.106939,0.17128,0.349539,-0.994876,-0.46988,-0.959865,-0.854028,0.77967,0.120991,NON_ULCER
0.162212,0.202762,0.372203,-0.997584,-0.46988,-0.975703,-0.924087,0.633148,-0.146052,NON_ULCER
0.056058,0.123217,0.379677,-0.996559,-0.477912,-0.987243,-0.914802,0.582563,0.260064,NON_ULCER
0.025563,0.052153,0.243617,-0.992852,-0.453815,-0.977687,-0.945167,0.416151,0.089058,NON_ULCER
0.095715,0.150769,0.400218,-0.999015,-0.477912,-0.990411,-0.952384,0.757258,0.045205,NON_ULCER
-0.24303,-0.217298,0.453455,-0.98207,-0.502008,-0.981405,-0.88875,0.552078,0.133691,NON_ULCER
0.124082,0.197192,0.34782,-0.997638,-0.46988,-0.994071,-0.957489,0.672722,0.043365,NON_ULCER
0.211147,0.255132,0.209001,-0.996702,-0.445783,-0.97657,-0.870398,0.795177,0.284602,NON_ULCER
0.251543,0.292684,0.309579,-0.998056,-0.445783,-0.960214,-0.860277,0.80337,0.347289,NON_ULCER
-0.458022,-0.432408,-0.170798,-0.987154,-0.429719,-0.977388,-0.945211,-0.315173,-0.833913,ULCER
-0.313884,-0.305187,-0.130004,-0.99211,-0.413655,-0.981645,-0.916826,0.45793,-0.117505,ULCER
-0.218647,-0.143726,-0.246481,-0.996472,-0.429719,-0.986312,-0.936938,0.455847,-0.207502,ULCER
-0.290352,-0.250563,-0.235986,-0.991547,-0.421687,-0.991275,-0.93729,0.519369,-0.22414,ULCER
-0.803919,-0.765194,0.068024,-0.800849,-0.678715,-0.943725,-0.937202,0.301437,0.148485,ULCER
