@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-37,39-55,57-72,75-76,79-85,87,89-106,108-186'

@attribute color_bgr_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_luv_u_centroid numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_g_intensity1 numeric
@attribute color_norm_b_intensity2 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.788442,-0.206349,-0.538462,0.04429,0.334642,-0.987333,-0.996335,0.347368,-0.44664,-0.985843,NON_ULCER
-0.725497,-0.079365,-0.410256,0.062002,0.322309,-0.988536,-0.997013,0.368421,-0.43083,-0.989683,NON_ULCER
-0.771157,-0.206349,-0.307692,-0.163458,0.394825,-0.921765,-0.940708,0.515789,-0.549407,-0.968403,NON_ULCER
0.746217,-0.301587,-0.538462,0.304721,0.6341,-0.997725,-0.998461,0.663158,-0.320158,-0.962305,NON_ULCER
-0.264546,-0.206349,-0.333333,0.239482,0.46164,-0.961842,-0.981511,0.452632,-0.343874,-0.96661,NON_ULCER
-0.552869,-0.206349,-0.461538,0.214254,0.426974,-0.979635,-0.972148,0.452632,-0.375494,-0.948102,NON_ULCER
0.726798,-0.206349,-0.384615,0.243792,0.632712,-0.998549,-0.99938,0.642105,-0.351779,-0.997165,NON_ULCER
-0.129607,0.015873,-0.205128,0.192909,0.463839,-0.998038,-0.99747,0.494737,-0.375494,-0.99248,NON_ULCER
-0.907119,-0.52381,-0.666667,0.075493,0.416666,-0.931346,-0.976511,0.389474,-0.43083,-0.989678,NON_ULCER
0.905458,-0.333333,-0.538462,0.298815,0.664489,-0.998137,-0.999377,0.684211,-0.328063,-0.98143,NON_ULCER
-0.736732,-0.174603,-0.461538,0.096509,0.340411,-0.9875,-0.992118,0.368421,-0.422925,-0.984583,NON_ULCER
-0.901302,-0.333333,-0.641026,-0.076454,0.482782,-0.902908,-0.936377,0.431579,-0.565217,-0.976322,NON_ULCER
0.586945,-0.047619,-0.25641,0.227412,0.579401,-0.999123,-0.999538,0.6,-0.359684,-0.996063,NON_ULCER
-0.240204,-0.015873,-0.282051,0.217127,0.444171,-0.99617,-0.998805,0.473684,-0.367589,-0.9476,NON_ULCER
-0.929397,-0.52381,-0.666667,0.030316,0.550722,-0.889462,-0.956381,0.389474,-0.44664,-0.990438,NON_ULCER
0.528705,-0.015873,-0.205128,0.220415,0.571631,-0.999031,-0.999304,0.6,-0.359684,-0.996407,NON_ULCER
-0.921319,-0.52381,-0.666667,0.068855,0.475842,-0.933702,-0.96624,0.557895,-0.44664,-0.990298,NON_ULCER
0.644471,-0.142857,-0.333333,0.234603,0.611285,-0.99912,-0.999765,0.621053,-0.359684,-0.995093,NON_ULCER
-0.564781,-0.238095,-0.487179,0.2288,0.441277,-0.986398,-0.983539,0.473684,-0.320158,-0.966862,NON_ULCER
-0.898972,-0.52381,-0.641026,-0.006377,0.579334,-0.88675,-0.971778,0.663158,-0.462451,-0.965876,NON_ULCER
-0.739647,-0.238095,-0.564103,0.206318,0.371839,-0.986958,-0.991806,0.389474,-0.367589,-0.985837,NON_ULCER
-0.056807,-0.079365,-0.307692,0.22281,0.503392,-0.997367,-0.999,0.536842,-0.359684,-0.995303,NON_ULCER
-0.938139,-0.52381,-0.666667,0.236583,0.567284,-0.961266,-0.987068,0.557895,-0.407115,-0.999497,NON_ULCER
0.450573,-0.015873,-0.179487,0.208542,0.562714,-0.998834,-0.999528,0.578947,-0.367589,-0.99746,NON_ULCER
-0.926423,-0.52381,-0.666667,0.247762,0.517039,-0.95253,-0.964639,0.389474,-0.367589,-0.996141,NON_ULCER
0.37173,-0.015873,-0.179487,0.194669,0.55862,-0.999095,-0.999697,0.578947,-0.375494,-0.997116,NON_ULCER
0.757545,-0.301587,-0.487179,0.288604,0.646779,-0.998891,-0.998867,0.663158,-0.328063,-0.983648,NON_ULCER
-0.568464,-0.206349,-0.461538,0.251062,0.396979,-0.990755,-0.992041,0.431579,-0.328063,-0.9794,NON_ULCER
-0.933614,-0.52381,-0.666667,0.280125,0.537402,-0.987051,-0.994066,0.536842,-0.367589,-0.999839,NON_ULCER
-0.887737,-0.460317,-0.641026,0.001709,0.543517,-0.995753,-0.998703,0.557895,-0.462451,-0.99963,NON_ULCER
0.556821,-0.079365,-0.282051,0.233995,0.59517,-0.998023,-0.99886,0.621053,-0.359684,-0.99587,NON_ULCER
-0.889413,-0.52381,-0.641026,0.085153,0.480162,-0.822778,-0.945017,0.557895,-0.407115,-0.9392,NON_ULCER
-0.910812,-0.52381,-0.666667,0.203444,0.470473,-0.927761,-0.961989,0.431579,-0.359684,-0.992813,NON_ULCER
-0.787045,-0.269841,-0.615385,0.190153,0.366595,-0.986207,-0.994448,0.389474,-0.367589,-0.984323,NON_ULCER
-0.376871,-0.047619,-0.307692,0.18559,0.39605,-0.981894,-0.989969,0.431579,-0.375494,-0.963017,NON_ULCER
-0.179249,-0.047619,-0.282051,0.222946,0.460918,-0.995448,-0.998596,0.494737,-0.359684,-0.990685,NON_ULCER
0.316683,-0.047619,-0.230769,0.201063,0.569399,-0.998784,-0.999524,0.578947,-0.375494,-0.994514,NON_ULCER
0.57981,-0.238095,-0.461538,0.287631,0.615868,-0.998428,-0.998865,0.642105,-0.328063,-0.977196,NON_ULCER
0.451916,-0.142857,-0.282051,0.23595,0.5755,-0.997262,-0.998612,0.6,-0.359684,-0.992993,NON_ULCER
0.351954,-0.015873,-0.25641,0.226961,0.5501,-0.999306,-0.998887,0.578947,-0.359684,-0.991533,NON_ULCER
-0.424808,-0.047619,-0.333333,0.178432,0.414067,-0.996072,-0.998528,0.452632,-0.383399,-0.976114,NON_ULCER
-0.273501,-0.047619,-0.282051,0.183593,0.466813,-0.998174,-0.999043,0.494737,-0.383399,-0.994645,NON_ULCER
0.190126,-0.111111,-0.282051,0.208911,0.564715,-0.998405,-0.998682,0.578947,-0.375494,-0.993673,NON_ULCER
0.397223,-0.238095,-0.461538,0.267594,0.613895,-0.996641,-0.994835,0.621053,-0.351779,-0.967724,NON_ULCER
-0.135984,-0.047619,-0.153846,0.061584,0.53487,-0.989281,-0.985146,0.578947,-0.462451,-0.971172,NON_ULCER
-0.500503,-0.047619,-0.358974,0.159047,0.382186,-0.994177,-0.995385,0.410526,-0.407115,-0.973849,NON_ULCER
-0.436837,-0.015873,-0.282051,0.15293,0.390401,-0.987695,-0.995466,0.410526,-0.391304,-0.994146,NON_ULCER
-0.225051,-0.079365,-0.333333,0.207263,0.486199,-0.998115,-0.999494,0.515789,-0.367589,-0.997059,NON_ULCER
0.059681,-0.206349,-0.358974,0.213367,0.581011,-0.998427,-0.998444,0.6,-0.359684,-0.995618,NON_ULCER
-0.61543,0.238095,0.179487,-0.201962,0.210129,-0.811813,-0.883897,0.410526,-0.525692,-0.934642,NON_ULCER
-0.600353,-0.047619,-0.333333,0.109911,0.313914,-0.991426,-0.996241,0.347368,-0.41502,-0.98621,NON_ULCER
0.066061,-0.238095,-0.435897,0.261704,0.585865,-0.996033,-0.99344,0.6,-0.328063,-0.976671,NON_ULCER
-0.134594,-0.238095,-0.333333,0.167506,0.581831,-0.983836,-0.990003,0.473684,-0.367589,-0.982539,NON_ULCER
-0.314566,-0.079365,-0.333333,0.197341,0.465157,-0.997933,-0.999096,0.494737,-0.375494,-0.99736,NON_ULCER
-0.859564,-0.174603,-0.461538,-0.195577,0.263323,-0.883345,-0.94111,0.305263,-0.470356,-0.981068,ULCER
-0.906185,-0.047619,-0.487179,-0.229227,-0.188395,-0.976376,-0.992545,-0.157895,-0.549407,-0.999124,ULCER
-0.934278,-0.174603,-0.487179,-0.388468,-0.135641,-0.864458,-0.925427,-0.178947,-0.667984,-0.98954,ULCER
-0.922559,-0.015873,-0.461538,-0.35226,-0.202261,-0.965493,-0.986255,-0.178947,-0.644269,-0.997503,ULCER
-0.881473,-0.047619,-0.487179,-0.169471,-0.042591,-0.874225,-0.968239,0.073684,-0.588933,-0.990493,ULCER
-0.901029,0.047619,-0.384615,-0.310148,-0.18187,-0.974191,-0.990669,-0.178947,-0.620553,-0.997929,ULCER
-0.902369,0.015873,-0.410256,-0.319949,-0.136314,-0.977621,-0.982101,-0.115789,-0.604743,-0.99681,ULCER
-0.870228,0.015873,-0.410256,-0.223568,-0.006158,-0.881819,-0.979275,0.010526,-0.588933,-0.993665,ULCER
-0.654661,-0.111111,-0.282051,-0.10932,0.513277,-0.979883,-0.994203,0.536842,-0.517787,-0.976513,ULCER
-0.910681,0.015873,-0.384615,-0.372063,-0.142901,-0.948627,-0.980353,-0.157895,-0.636364,-0.99761,ULCER
-0.768715,-0.111111,-0.384615,-0.149469,0.368345,-0.958058,-0.989418,0.263158,-0.525692,-0.980365,ULCER
-0.933479,-0.174603,-0.461538,-0.383624,-0.126083,-0.917304,-0.940214,0.115789,-0.652174,-0.99286,ULCER
-0.91811,0.015873,-0.410256,-0.411563,-0.112137,-0.826488,-0.876661,-0.094737,-0.620553,-0.98552,ULCER
-0.857591,0.015873,-0.358974,-0.268046,0.050872,-0.766367,-0.955895,0.010526,-0.573123,-0.961709,ULCER
-0.743627,-0.015873,-0.25641,-0.213337,0.38303,-0.934701,-0.987571,0.368421,-0.565217,-0.981965,ULCER
-0.869226,0.079365,-0.333333,-0.32313,0.007324,-0.915428,-0.944705,0.010526,-0.620553,-0.973575,ULCER
-0.885378,0.047619,-0.333333,-0.419725,0.04784,-0.849841,-0.880714,0.115789,-0.612648,-0.981272,ULCER
-0.719224,0.111111,-0.076923,-0.271612,0.355734,-0.962211,-0.975914,0.410526,-0.581028,-0.960211,ULCER
-0.948975,-0.52381,-0.641026,-0.057552,0.129403,-0.481255,-0.714016,0.157895,-0.509881,-0.948924,ULCER
-0.910248,-0.269841,-0.589744,-0.088479,0.089139,-0.774115,-0.932294,0.305263,-0.509881,-0.976862,ULCER
-0.947114,-0.52381,-0.641026,-0.023818,-0.017611,-0.450116,-0.75837,0.094737,-0.541502,-0.954882,ULCER
-0.952973,-0.460317,-0.615385,-0.24392,0.050963,-0.583081,-0.882386,0.010526,-0.588933,-0.983213,ULCER
-0.9444,-0.460317,-0.641026,-0.196896,0.13701,-0.626749,-0.80962,0.221053,-0.509881,-0.97404,ULCER
-0.960985,-0.460317,-0.615385,-0.329128,-0.018617,-0.634111,-0.77996,0.221053,-0.588933,-0.95803,ULCER
-0.936614,-0.333333,-0.564103,-0.254938,-0.150654,-0.833469,-0.896257,-0.284211,-0.517787,-0.993971,ULCER
-0.955065,-0.333333,-0.564103,-0.348138,-0.22802,-0.743698,-0.898355,-0.2,-0.667984,-0.997851,ULCER
-0.970791,-0.460317,-0.589744,-0.464685,-0.079642,-0.672083,-0.891143,-0.115789,-0.612648,-0.997162,ULCER
-0.940062,-0.460317,-0.615385,-0.146277,-0.059991,-0.817368,-0.91123,-0.073684,-0.525692,-0.976005,ULCER
-0.957412,-0.396825,-0.589744,-0.333168,-0.073165,-0.893348,-0.920608,0.073684,-0.612648,-0.99865,ULCER
-0.942635,-0.333333,-0.589744,-0.270621,-0.127103,-0.769125,-0.866123,-0.178947,-0.581028,-0.996084,ULCER
-0.950244,-0.333333,-0.589744,-0.292832,-0.185476,-0.905729,-0.976914,-0.010526,-0.612648,-0.998974,ULCER
-0.96979,-0.52381,-0.641026,-0.367156,0.090762,-0.403269,-0.728671,0.157895,-0.565217,-0.966429,ULCER
-0.954541,-0.333333,-0.589744,-0.305246,-0.129517,-0.946622,-0.987045,-0.094737,-0.596838,-0.999207,ULCER
-0.947154,-0.333333,-0.564103,-0.367525,-0.134623,-0.798667,-0.906241,0.010526,-0.581028,-0.995249,ULCER
-0.90243,-0.174603,-0.512821,-0.193215,-0.211901,-0.927291,-0.971855,-0.242105,-0.533597,-0.995112,ULCER
-0.942441,-0.333333,-0.564103,-0.269209,-0.190869,-0.90218,-0.97583,-0.389474,-0.565217,-0.998555,ULCER
-0.932935,-0.174603,-0.538462,-0.246083,-0.297638,-0.960273,-0.986084,-0.284211,-0.588933,-0.997898,ULCER
-0.9002,-0.079365,-0.564103,-0.152409,-0.075223,-0.709994,-0.854611,0.136842,-0.565217,-0.983767,ULCER
-0.93163,-0.174603,-0.538462,-0.237388,-0.282562,-0.93538,-0.978491,-0.452632,-0.573123,-0.998572,ULCER
-0.937016,-0.269841,-0.564103,-0.234343,-0.209618,-0.955823,-0.985713,-0.2,-0.581028,-0.999232,ULCER
-0.927277,-0.174603,-0.512821,-0.271992,-0.289998,-0.923906,-0.976646,-0.284211,-0.588933,-0.997374,ULCER
-0.937725,-0.206349,-0.538462,-0.237327,-0.231669,-0.943444,-0.969594,-0.2,-0.612648,-0.999069,ULCER
-0.928075,-0.333333,-0.564103,-0.250225,-0.119416,-0.918133,-0.965225,-0.010526,-0.565217,-0.993526,ULCER
-0.838498,-0.079365,-0.435897,-0.146402,0.122793,-0.873002,-0.933064,0.136842,-0.517787,-0.978575,ULCER
-0.923183,-0.174603,-0.538462,-0.210126,-0.237574,-0.973359,-0.988995,-0.157895,-0.565217,-0.998918,ULCER
-0.923955,-0.206349,-0.589744,-0.14531,-0.107111,-0.766327,-0.849769,-0.2,-0.541502,-0.985204,ULCER
-0.92226,-0.174603,-0.538462,-0.210857,-0.24739,-0.974551,-0.989931,-0.284211,-0.565217,-0.999326,ULCER
-0.918378,-0.174603,-0.538462,-0.199741,-0.20533,-0.982757,-0.991546,-0.284211,-0.557312,-0.998968,ULCER
-0.929168,-0.269841,-0.564103,-0.236938,-0.054181,-0.624984,-0.948417,-0.284211,-0.565217,-0.986871,ULCER
-0.90586,-0.047619,-0.487179,-0.201696,-0.224649,-0.966935,-0.987965,-0.284211,-0.549407,-0.998881,ULCER
-0.89945,-0.047619,-0.461538,-0.262824,-0.114095,-0.933699,-0.95429,-0.031579,-0.636364,-0.995091,ULCER
-0.907002,-0.047619,-0.461538,-0.209894,-0.238804,-0.959897,-0.977429,-0.242105,-0.581028,-0.997889,ULCER
-0.796462,0.015873,-0.358974,-0.20981,0.29572,-0.884422,-0.944555,0.263158,-0.557312,-0.971209,ULCER
-0.505236,0.015873,-0.230769,0.076584,0.361636,-0.996711,-0.998783,0.389474,-0.43083,-0.99841,NON_ULCER
-0.324942,0.206349,0.025641,0.021273,0.389279,-0.991444,-0.998254,0.410526,-0.462451,-0.995708,NON_ULCER
-0.577567,0.079365,-0.205128,0.042425,0.272865,-0.990069,-0.997534,0.305263,-0.44664,-0.993322,NON_ULCER
-0.52285,0.015873,-0.230769,0.047765,0.382314,-0.998495,-0.999466,0.410526,-0.44664,-0.998454,NON_ULCER
-0.513219,0.015873,-0.230769,0.053237,0.379786,-0.997637,-0.999361,0.410526,-0.438735,-0.995494,NON_ULCER
-0.553057,0.111111,-0.153846,0.018059,0.299616,-0.98546,-0.99513,0.326316,-0.462451,-0.99177,NON_ULCER
-0.357884,0.206349,0.051282,0.014461,0.364219,-0.995219,-0.996731,0.389474,-0.470356,-0.996329,NON_ULCER
-0.42232,0.333333,0.102564,-0.017353,0.283636,-0.995452,-0.995578,0.305263,-0.44664,-0.99316,NON_ULCER
-0.569863,-0.047619,-0.128205,-0.046808,0.34673,-0.96523,-0.996865,0.347368,-0.478261,-0.976471,NON_ULCER
-0.561635,0.047619,-0.205128,0.024873,0.346566,-0.996208,-0.997341,0.389474,-0.454545,-0.994889,NON_ULCER
-0.473327,-0.015873,-0.230769,0.07054,0.410183,-0.99881,-0.998872,0.431579,-0.438735,-0.998529,NON_ULCER
-0.394625,0.333333,0.102564,0.037007,0.260778,-0.995366,-0.997256,0.284211,-0.44664,-0.985692,NON_ULCER
-0.410711,0.301587,0.025641,0.035983,0.257565,-0.996281,-0.998271,0.284211,-0.44664,-0.994576,NON_ULCER
-0.494046,0.206349,-0.076923,0.037671,0.271621,-0.99617,-0.998342,0.305263,-0.44664,-0.997871,NON_ULCER
-0.448749,0.015873,-0.205128,0.067279,0.413029,-0.999124,-0.999583,0.431579,-0.438735,-0.997473,NON_ULCER
0.086483,0.111111,-0.102564,0.157136,0.498373,-0.99539,-0.999572,0.515789,-0.399209,-0.971124,NON_ULCER
-0.593678,0.142857,-0.076923,-0.088948,0.319793,-0.993878,-0.994961,0.347368,-0.517787,-0.992975,NON_ULCER
-0.457459,0.269841,0.051282,-0.015205,0.284155,-0.994365,-0.998527,0.305263,-0.478261,-0.997623,NON_ULCER
0.002021,0.142857,-0.025641,0.139323,0.457653,-0.997319,-0.998028,0.473684,-0.399209,-0.978418,NON_ULCER
-0.538112,0.142857,-0.102564,0.006039,0.28943,-0.992951,-0.996714,0.326316,-0.462451,-0.987273,NON_ULCER
-0.363583,0.238095,0.102564,0.029713,0.310987,-0.990617,-0.995443,0.326316,-0.44664,-0.979625,NON_ULCER
-0.476208,0.015873,-0.205128,0.055463,0.398721,-0.998566,-0.99924,0.431579,-0.438735,-0.997565,NON_ULCER
-0.547274,0.111111,-0.128205,-0.006431,0.321587,-0.997439,-0.998767,0.347368,-0.470356,-0.997801,NON_ULCER
-0.172381,0.269841,0.051282,0.100793,0.35211,-0.993027,-0.997001,0.368421,-0.422925,-0.973302,NON_ULCER
0.073565,0.206349,-0.025641,0.159356,0.44609,-0.997944,-0.998859,0.473684,-0.391304,-0.967851,NON_ULCER
0.231551,0.015873,-0.179487,0.183362,0.543093,-0.993813,-0.99936,0.557895,-0.383399,-0.977772,NON_ULCER
-0.171784,0.301587,0.051282,0.108921,0.358978,-0.993945,-0.996949,0.368421,-0.41502,-0.984836,NON_ULCER
-0.490759,0.206349,-0.076923,0.05327,0.263499,-0.991245,-0.9986,0.284211,-0.43083,-0.99543,NON_ULCER
0.418764,-0.015873,-0.25641,0.235005,0.558638,-0.998166,-0.999254,0.578947,-0.359684,-0.97003,NON_ULCER
-0.3547,0.301587,0.051282,0.050509,0.28968,-0.994899,-0.998212,0.305263,-0.44664,-0.98623,NON_ULCER
-0.552917,0.111111,-0.128205,-0.027214,0.33759,-0.997245,-0.997537,0.368421,-0.486166,-0.998228,NON_ULCER
-0.004734,0.047619,-0.128205,0.140313,0.471332,-0.993452,-0.995199,0.494737,-0.399209,-0.984142,NON_ULCER
-0.126667,0.238095,0.051282,0.108166,0.386184,-0.99177,-0.99925,0.389474,-0.41502,-0.979094,NON_ULCER
-0.211054,0.206349,0.051282,0.044291,0.416145,-0.997714,-0.99878,0.431579,-0.44664,-0.98263,NON_ULCER
0.234528,-0.015873,-0.179487,0.198965,0.533314,-0.99756,-0.997874,0.557895,-0.367589,-0.963687,NON_ULCER
-0.483794,0.111111,-0.153846,0.066556,0.307178,-0.983089,-0.994958,0.368421,-0.438735,-0.996359,NON_ULCER
-0.290831,0.301587,0.051282,0.082616,0.309277,-0.992151,-0.996754,0.347368,-0.422925,-0.978371,NON_ULCER
-0.545967,0.047619,-0.179487,0.022418,0.341297,-0.995359,-0.997365,0.368421,-0.454545,-0.997177,NON_ULCER
-0.275836,0.238095,0.076923,0.027787,0.378773,-0.996088,-0.998068,0.410526,-0.454545,-0.984325,NON_ULCER
-0.097088,0.142857,-0.051282,0.104197,0.449794,-0.992858,-0.996075,0.473684,-0.41502,-0.979843,NON_ULCER
0.052066,0.047619,-0.102564,0.142252,0.504971,-0.995501,-0.998652,0.536842,-0.399209,-0.981213,NON_ULCER
-0.261135,0.269841,0.102564,0.043392,0.362965,-0.99672,-0.996171,0.389474,-0.44664,-0.992363,NON_ULCER
-0.37038,0.333333,0.128205,-0.010315,0.305426,-0.982534,-0.995734,0.368421,-0.470356,-0.988291,NON_ULCER
-0.533113,0.047619,-0.205128,0.06802,0.321426,-0.996846,-0.995603,0.347368,-0.422925,-0.997146,NON_ULCER
-0.522053,0.142857,-0.153846,0.081173,0.255427,-0.991452,-0.996325,0.263158,-0.43083,-0.99837,NON_ULCER
-0.102079,0.111111,-0.051282,0.095304,0.460555,-0.990597,-0.997083,0.494737,-0.422925,-0.989604,NON_ULCER
-0.500643,0.047619,-0.230769,0.093936,0.348291,-0.997964,-0.999313,0.368421,-0.422925,-0.99794,NON_ULCER
-0.400217,0.333333,0.128205,-0.024924,0.304171,-0.995776,-0.997807,0.326316,-0.478261,-0.994352,NON_ULCER
-0.547867,0.079365,-0.179487,0.06243,0.251508,-0.967452,-0.992998,0.2,-0.438735,-0.995666,NON_ULCER
-0.286856,0.238095,0.076923,0.035467,0.381896,-0.992523,-0.995266,0.389474,-0.462451,-0.993996,NON_ULCER
-0.529899,0.015873,-0.230769,0.038004,0.388163,-0.996837,-0.99969,0.410526,-0.44664,-0.999069,NON_ULCER
-0.534883,0.174603,-0.179487,0.06655,0.241661,-0.989657,-0.992084,0.263158,-0.43083,-0.991463,NON_ULCER
-0.420234,0.301587,0.102564,-0.02394,0.302461,-0.997146,-0.998231,0.326316,-0.478261,-0.990375,NON_ULCER
-0.511091,-0.492063,-0.615385,0.140857,0.734562,-0.989956,-0.995625,0.747368,-0.41502,-0.916083,ULCER
-0.627501,-0.555556,-0.615385,0.006665,0.810347,-0.996524,-0.997663,0.831579,-0.462451,-0.942231,ULCER
-0.50441,-0.428571,-0.487179,-0.012065,0.638067,-0.898624,-0.966229,0.663158,-0.438735,-0.914832,ULCER
-0.654811,-0.428571,-0.564103,0.0709,0.680912,-0.984469,-0.995132,0.705263,-0.43083,-0.960355,ULCER
-0.330384,-0.52381,-0.589744,0.12162,0.770971,-0.995784,-0.998977,0.789474,-0.407115,-0.878783,ULCER
-0.38475,-0.52381,-0.589744,0.14741,0.743954,-0.996763,-0.998576,0.747368,-0.407115,-0.976922,ULCER
-0.320898,-0.52381,-0.589744,0.132185,0.733365,-0.991743,-0.991953,0.726316,-0.41502,-0.928611,ULCER
-0.487795,-0.396825,-0.487179,0.026495,0.708212,-0.995144,-0.994216,0.726316,-0.462451,-0.793121,ULCER
-0.399943,-0.492063,-0.538462,0.053695,0.763993,-0.990301,-0.998735,0.768421,-0.44664,-0.962187,ULCER
-0.521239,-0.555556,-0.589744,0.027172,0.814568,-0.990663,-0.99808,0.810526,-0.454545,-0.981965,ULCER
-0.666181,-0.396825,-0.512821,-0.05147,0.688403,-0.955657,-0.980601,0.536842,-0.470356,-0.857179,ULCER
-0.538321,-0.52381,-0.589744,0.044839,0.791181,-0.983599,-0.993055,0.621053,-0.44664,-0.89243,ULCER
-0.524906,-0.492063,-0.538462,0.062869,0.731587,-0.986444,-0.997813,0.747368,-0.43083,-0.956129,ULCER
-0.659997,-0.492063,-0.564103,0.053444,0.727383,-0.952721,-0.958838,0.768421,-0.41502,-0.825706,ULCER
-0.634923,-0.587302,-0.589744,0.019995,0.77432,-0.928104,-0.976747,0.578947,-0.470356,-0.878095,ULCER
-0.678941,-0.460317,-0.589744,0.037664,0.716815,-0.978607,-0.994921,0.726316,-0.43083,-0.93157,ULCER
-0.339016,-0.396825,-0.205128,0.020698,0.587597,-0.927141,-0.977376,0.536842,-0.454545,-0.852009,ULCER
-0.527823,-0.428571,-0.512821,0.042615,0.70606,-0.989976,-0.993454,0.705263,-0.438735,-0.922689,ULCER
-0.265976,-0.587302,-0.538462,0.063212,0.787758,-0.978237,-0.991344,0.642105,-0.375494,-0.849906,ULCER
-0.532158,-0.365079,-0.461538,0.006438,0.677629,-0.982448,-0.996638,0.684211,-0.462451,-0.900862,ULCER
-0.269198,-0.365079,-0.307692,-0.019995,0.699013,-0.973,-0.988292,0.747368,-0.470356,-0.924727,ULCER
-0.502859,-0.396825,-0.410256,-0.069752,0.699267,-0.982766,-0.968792,0.726316,-0.462451,-0.909843,ULCER
-0.465893,-0.333333,-0.461538,0.021152,0.685593,-0.978555,-0.99884,0.684211,-0.454545,-0.941348,ULCER
-0.656089,-0.428571,-0.538462,0.042419,0.684192,-0.986556,-0.989087,0.705263,-0.462451,-0.819002,ULCER
-0.253513,-0.428571,-0.230769,-0.012254,0.688418,-0.952438,-0.981827,0.768421,-0.462451,-0.933848,ULCER
-0.701108,-0.301587,-0.435897,-0.186007,0.68982,-0.978722,-0.961097,0.726316,-0.525692,-0.949573,ULCER
-0.809968,-0.460317,-0.615385,-0.033884,0.705024,-0.971739,-0.978802,0.726316,-0.494071,-0.92103,ULCER
-0.623754,-0.396825,-0.512821,0.010548,0.676529,-0.990956,-0.98663,0.705263,-0.399209,-0.811017,ULCER
-0.772116,-0.428571,-0.512821,-0.061893,0.608655,-0.927302,-0.96745,0.557895,-0.470356,-0.914314,ULCER
-0.509614,-0.301587,-0.410256,0.034594,0.65665,-0.985234,-0.993498,0.642105,-0.44664,-0.932642,ULCER
-0.288851,-0.460317,-0.512821,0.074163,0.739831,-0.995647,-0.998196,0.747368,-0.43083,-0.949184,ULCER
-0.780264,-0.396825,-0.461538,-0.161629,0.48416,-0.909682,-0.920264,0.473684,-0.44664,-0.945263,ULCER
-0.28911,-0.396825,-0.487179,0.096282,0.70545,-0.998118,-0.995413,0.726316,-0.43083,-0.950943,ULCER
-0.750784,-0.428571,-0.589744,0.026554,0.680218,-0.945258,-0.986036,0.621053,-0.44664,-0.940802,ULCER
-0.1965,-0.428571,-0.461538,0.087667,0.710924,-0.996714,-0.998216,0.726316,-0.422925,-0.949299,ULCER
-0.736457,-0.396825,-0.589744,0.004132,0.651684,-0.966739,-0.989629,0.642105,-0.478261,-0.937746,ULCER
-0.538248,-0.428571,-0.512821,0.039442,0.704772,-0.99358,-0.996918,0.726316,-0.422925,-0.955092,ULCER
-0.246292,-0.555556,-0.487179,0.061714,0.717394,-0.958598,-0.982071,0.789474,-0.43083,-0.933122,ULCER
-0.46897,-0.428571,-0.564103,0.100001,0.714425,-0.982781,-0.998096,0.705263,-0.422925,-0.937244,ULCER
-0.784852,-0.015873,-0.230769,-0.299977,0.351032,-0.904369,-0.942865,0.368421,-0.612648,-0.936473,ULCER
-0.544725,-0.52381,-0.589744,0.066881,0.74362,-0.983479,-0.990962,0.768421,-0.44664,-0.895594,ULCER
-0.800887,-0.365079,-0.564103,-0.048218,0.580078,-0.959427,-0.952506,0.6,-0.422925,-0.935599,ULCER
-0.707626,-0.396825,-0.564103,0.032764,0.703466,-0.979799,-0.989108,0.684211,-0.44664,-0.912713,ULCER
-0.305563,-0.460317,-0.564103,0.174264,0.71143,-0.995301,-0.996998,0.726316,-0.383399,-0.94663,ULCER
-0.509642,-0.428571,-0.487179,0.011662,0.717133,-0.987911,-0.995646,0.726316,-0.438735,-0.897544,ULCER
-0.161343,-0.52381,-0.564103,0.142679,0.744526,-0.996912,-0.997535,0.768421,-0.359684,-0.942258,ULCER
-0.098524,-0.52381,-0.461538,0.090104,0.750722,-0.959944,-0.990965,0.515789,-0.422925,-0.909702,ULCER
-0.52941,-0.460317,-0.589744,0.145324,0.703333,-0.99142,-0.997108,0.705263,-0.407115,-0.951631,ULCER
-0.256221,-0.492063,-0.538462,0.099573,0.745472,-0.993154,-0.993904,0.768421,-0.43083,-0.644582,ULCER
-0.241427,-0.492063,-0.564103,0.157675,0.727676,-0.995223,-0.995999,0.747368,-0.328063,-0.942846,ULCER
-0.705707,-0.333333,-0.512821,-0.0158,0.58467,-0.948815,-0.953129,0.578947,-0.44664,-0.76716,ULCER
-0.478282,-0.428571,-0.512821,0.044041,0.713126,-0.988084,-0.995815,0.705263,-0.44664,-0.949366,ULCER
-0.589658,-0.492063,-0.641026,0.210867,0.696732,-0.980642,-0.997256,0.684211,-0.375494,-0.903993,ULCER
-0.342535,-0.460317,-0.461538,0.021784,0.750464,-0.993732,-0.996979,0.768421,-0.470356,-0.793666,ULCER
-0.363698,-0.460317,-0.666667,0.306697,0.671263,-0.991855,-0.998182,0.663158,-0.304348,-0.883545,ULCER
