@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-40,42-50,52-76,79-84,86-106,108-119,121-125,127-145,148-158,160-186'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_v_mean numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_bgr_r_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_luv_u_correlation numeric
@attribute haralick_bgr_gr_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.037037,0.30303,-0.062682,-0.975807,-0.994296,0.090909,-0.985772,0.007261,-0.600941,-0.675888,-0.933138,0.654557,NON_ULCER
0.045267,0.363636,-0.142197,-0.992037,-0.995484,0.136364,-0.981642,0.005588,-0.602852,-0.67665,-0.942626,0.710963,NON_ULCER
-0.004115,0.363636,-0.0434,-0.975509,-0.989983,0.060606,-0.960365,-0.285803,-0.751755,-0.790126,-0.959728,0.639088,NON_ULCER
-0.004115,0.454545,0.010988,-0.989242,-0.994248,-0.015152,-0.992739,0.043465,-0.579675,-0.70434,-0.952887,0.612922,NON_ULCER
-0.102881,0.454545,-0.00939,-0.99188,-0.993567,0,-0.993741,0.131023,-0.527384,-0.687347,-0.950362,0.560503,NON_ULCER
-0.078189,0.424242,0.044653,-0.989965,-0.994911,-0.060606,-0.996803,0.184492,-0.575185,-0.725597,-0.973328,0.513313,NON_ULCER
-0.176955,0.393939,0.048599,-0.982192,-0.992891,-0.106061,-0.993243,0.104862,-0.550524,-0.732071,-0.947716,0.613396,NON_ULCER
0.481481,-0.060606,0.277228,-0.990245,-0.998258,0.075758,-0.956421,-0.545219,-0.873368,-0.793874,-0.947064,0.712489,NON_ULCER
0.423868,0,0.143053,-0.981412,-0.993786,0.090909,-0.866722,-0.049378,-0.63575,-0.520529,-0.900195,0.805402,NON_ULCER
0.251029,0.212121,0.078147,-0.985656,-0.993791,0.060606,-0.82958,0.105478,-0.586405,-0.533749,-0.926501,0.696614,NON_ULCER
0.152263,0.30303,-0.001173,-0.972759,-0.987245,0.075758,-0.734846,0.137682,-0.489956,-0.491065,-0.885373,0.775228,NON_ULCER
0.111111,0.484848,-0.019188,-0.958282,-0.983668,0.045455,-0.973933,0.061259,-0.551494,-0.649963,-0.917379,0.620051,NON_ULCER
0.045267,0.484848,0.071824,-0.986593,-0.993028,-0.045455,-0.977313,0.052802,-0.577526,-0.6737,-0.957448,0.765613,NON_ULCER
-0.069959,0.454545,0.067552,-0.964402,-0.986155,-0.075758,-0.987389,0.171631,-0.536548,-0.68052,-0.958832,0.682101,NON_ULCER
-0.037037,0.363636,0.048517,-0.930824,-0.96623,-0.045455,-0.971381,0.132697,-0.552475,-0.696252,-0.949996,0.605483,NON_ULCER
-0.028807,0.424242,0.01968,-0.979865,-0.992022,-0.030303,-0.988156,0.047517,-0.577915,-0.709902,-0.950444,0.641944,NON_ULCER
0.497942,0.060606,0.246981,-0.983062,-0.993156,0.060606,-0.814608,-0.042067,-0.622303,-0.466517,-0.904023,0.766606,NON_ULCER
0.185185,0.060606,0.147085,-0.972325,-0.992018,0.045455,-0.932056,0.043818,-0.554166,-0.498296,-0.908014,0.740148,NON_ULCER
0.144033,0.272727,0.024674,-0.988896,-0.997819,0.045455,-0.950552,0.051833,-0.573889,-0.588902,-0.927111,0.840144,NON_ULCER
-0.004115,0.454545,0.014407,-0.989228,-0.996583,-0.015152,-0.983326,0.175067,-0.519185,-0.658622,-0.952358,0.667364,NON_ULCER
0.028807,0.454545,0.070357,-0.988895,-0.994109,-0.060606,-0.989906,0.24536,-0.526158,-0.651679,-0.96152,0.616935,NON_ULCER
-0.061728,0.515152,0.057143,-0.970238,-0.973532,-0.121212,-0.988255,0.089182,-0.533391,-0.71184,-0.946616,0.679667,NON_ULCER
-0.127572,0.484848,0.088153,-0.967116,-0.985798,-0.181818,-0.990683,0.120101,-0.526562,-0.71719,-0.946698,0.615752,NON_ULCER
-0.201646,0.454545,0.082406,-0.8213,-0.915629,-0.19697,-0.987356,0.017744,-0.579887,-0.756611,-0.944295,0.494087,NON_ULCER
-0.185185,0.242424,0.083356,-0.971575,-0.982012,-0.106061,-0.981141,-0.092893,-0.68086,-0.787269,-0.936599,0.562267,ULCER
0.119342,0.212121,0.135486,-0.955817,-0.969471,-0.136364,-0.522098,-0.501476,-0.823279,-0.814417,-0.919985,0.58914,ULCER
-0.251029,0.272727,0.061167,-0.925863,-0.966055,-0.136364,-0.93305,0.159299,-0.470532,-0.673085,-0.905815,0.586431,ULCER
0.27572,0.181818,0.264256,-0.917784,-0.97374,-0.136364,-0.829383,-0.131688,-0.691205,-0.605765,-0.869778,0.531059,ULCER
-0.045267,0.212121,0.187851,-0.938093,-0.950817,-0.166667,-0.965445,-0.748347,-0.928096,-0.944985,-0.904634,0.218773,ULCER
-0.037037,0.212121,0.084119,-0.924526,-0.961957,-0.106061,-0.915484,-0.281487,-0.774455,-0.826097,-0.930573,0.327148,ULCER
0.234568,-0.181818,0.29386,-0.980769,-0.993895,0.030303,-0.956091,0.008899,-0.624199,-0.534565,-0.917094,0.696173,ULCER
-0.168724,0.30303,0.132291,-0.881278,-0.970075,-0.242424,-0.858788,-0.099059,-0.59692,-0.740098,-0.847422,0.810088,ULCER
-0.193416,0.272727,0.075724,-0.933375,-0.964746,-0.106061,-0.890497,0.265532,-0.439993,-0.622301,-0.919334,0.755609,ULCER
-0.012346,0.363636,0.110891,-0.965243,-0.981548,-0.106061,-0.94732,0.246681,-0.427336,-0.588356,-0.90329,0.743557,ULCER
-0.012346,0.333333,0.140938,-0.959218,-0.950373,-0.378788,-0.783049,0.073264,-0.443444,-0.612205,-0.846567,0.8493,ULCER
-0.08642,0.363636,0.032276,-0.95588,-0.975164,-0.060606,-0.952198,0.1482,-0.458518,-0.608496,-0.888509,0.711774,ULCER
0.259259,0.181818,0.343862,-0.881384,-0.958522,0.015152,-0.926443,-0.107251,-0.677993,-0.586986,-0.847789,0.721116,ULCER
-0.135802,0.363636,0.073454,-0.949739,-0.97954,-0.090909,-0.972015,0.23893,-0.453288,-0.622504,-0.899137,0.623429,ULCER
0.283951,-0.242424,0.345045,-0.963234,-0.985758,0,-0.907529,-0.064265,-0.681389,-0.582307,-0.861919,0.621196,ULCER
0.366255,-0.121212,0.343802,-0.997161,-0.999024,0.015152,-0.992901,-0.020486,-0.708278,-0.59539,-0.969704,0.559076,NON_ULCER
0.415638,-0.181818,0.324603,-0.998157,-0.999112,0.060606,-0.991854,0.259366,-0.53867,-0.306684,-0.950159,0.543251,NON_ULCER
0.201646,-0.242424,0.261864,-0.992371,-0.945948,0.015152,-0.728651,-0.738746,-0.952008,-0.935619,-0.980169,0.157809,NON_ULCER
0.374486,0.181818,0.220721,-0.951924,-0.98985,0.045455,-0.987714,-0.080649,-0.687362,-0.612058,-0.930125,0.31602,NON_ULCER
0.695473,-0.090909,0.091747,-0.994465,-0.99685,0.166667,-0.887745,0.086187,-0.609913,-0.337696,-0.935418,0.599576,NON_ULCER
0.736626,-0.181818,0.20689,-0.997955,-0.996451,0.151515,-0.947788,0.060818,-0.629815,-0.306355,-0.941526,0.693802,NON_ULCER
0.744856,-0.212121,0.25006,-0.998804,-0.998832,0.121212,-0.959078,0.200436,-0.60161,-0.270312,-0.953539,0.577026,NON_ULCER
0.728395,-0.121212,0.211353,-0.995805,-0.997568,0.136364,-0.976199,0.195063,-0.60031,-0.278841,-0.944254,0.509204,NON_ULCER
0.728395,-0.242424,0.264821,-0.99736,-0.99924,0.121212,-0.973768,0.161149,-0.624001,-0.293211,-0.959239,0.535297,NON_ULCER
0.399177,-0.121212,0.366856,-0.998107,-0.999301,0.015152,-0.997329,0.086892,-0.679715,-0.552715,-0.975975,0.535085,NON_ULCER
0.399177,-0.090909,0.368581,-0.997376,-0.999088,0.015152,-0.996229,0.163439,-0.634349,-0.492249,-0.968157,0.611315,NON_ULCER
0.465021,-0.181818,0.325459,-0.995735,-0.998622,0.060606,-0.986487,0.24492,-0.54533,-0.311839,-0.935663,0.639038,NON_ULCER
0.382716,0.060606,0.20809,-0.973347,-0.994754,0.045455,-0.992766,-0.147243,-0.710349,-0.627079,-0.93607,0.494286,NON_ULCER
0.473251,-0.181818,0.276885,-0.998337,-0.999015,0.090909,-0.990316,0.221841,-0.594033,-0.350115,-0.959809,0.566292,NON_ULCER
0.514403,-0.181818,0.297769,-0.994805,-0.998544,0.090909,-0.988087,0.111028,-0.629402,-0.387046,-0.958506,0.670718,NON_ULCER
-0.176955,0.363636,0.108318,-0.900788,-0.93894,-0.212121,-0.80497,-0.087053,-0.51579,-0.681314,-0.774045,0.765401,ULCER
-0.127572,0.272727,0.118172,-0.958628,-0.976221,-0.121212,-0.940974,0.13992,-0.500322,-0.660564,-0.916728,0.774527,ULCER
-0.111111,0.454545,0.090522,-0.914183,-0.959785,-0.121212,-0.854282,-0.057133,-0.578758,-0.703104,-0.882645,0.782634,ULCER
-0.152263,0.393939,0.086012,-0.95946,-0.980858,-0.136364,-0.894803,0.157978,-0.454431,-0.645571,-0.875275,0.852747,ULCER
0.102881,0.30303,0.075608,-0.96678,-0.980093,0.060606,-0.495275,-0.370968,-0.765434,-0.755266,-0.891115,0.682282,ULCER
-0.127572,0.363636,0.162692,-0.939068,-0.970459,-0.242424,-0.945551,0.155403,-0.441727,-0.629276,-0.897793,0.797576,ULCER
-0.185185,0.30303,0.083979,-0.900856,-0.947648,-0.121212,-0.889089,0.098584,-0.480959,-0.674769,-0.854345,0.729026,ULCER
0.08642,0.454545,0.196779,-0.974831,-0.984088,-0.151515,-0.972645,0.18872,-0.458364,-0.607904,-0.935663,0.67384,ULCER
0.185185,0.212121,0.119463,-0.924981,-0.943343,-0.121212,-0.701805,-0.460568,-0.808951,-0.834989,-0.917339,0.620813,ULCER
0.037037,0.424242,0.19486,-0.964588,-0.97972,-0.136364,-0.912503,0.012899,-0.552364,-0.653141,-0.90952,0.683351,ULCER
0.185185,0.212121,0.129064,-0.977852,-0.986541,-0.106061,-0.852548,-0.713942,-0.915152,-0.905868,-0.943725,0.591385,ULCER
-0.119342,0.393939,0.084703,-0.93508,-0.969271,-0.121212,-0.73943,0.065046,-0.516543,-0.654515,-0.842495,0.912882,ULCER
0.160494,0.333333,0.100843,-0.979474,-0.990735,0.045455,-0.821474,-0.745176,-0.933387,-0.91991,-0.940264,0.654148,ULCER
-0.152263,0.121212,0.066087,-0.930988,-0.956385,0.015152,-0.592737,-0.354159,-0.751108,-0.78917,-0.875234,0.595745,ULCER
-0.037037,0.393939,0.1148,-0.919167,-0.954313,-0.106061,-0.710843,-0.011486,-0.580491,-0.675644,-0.911393,0.764572,ULCER
-0.144033,0.30303,0.099667,-0.951671,-0.978718,-0.106061,-0.874601,-0.171151,-0.643133,-0.751647,-0.897427,0.833453,ULCER
0.111111,0.30303,0.205123,-0.944058,-0.957286,-0.106061,-0.565337,-0.230397,-0.661667,-0.687933,-0.891889,0.696922,ULCER
-0.053498,0.272727,0.072685,-0.889877,-0.929373,-0.075758,-0.677217,-0.467034,-0.779006,-0.80753,-0.903087,0.655346,ULCER
-0.144033,0.30303,0.113846,-0.948301,-0.980417,-0.121212,-0.901228,0.135075,-0.490197,-0.653891,-0.906059,0.835341,ULCER
0.012346,0.424242,0.166416,-0.953116,-0.975593,-0.166667,-0.973927,0.168901,-0.442291,-0.598233,-0.898892,0.74039,ULCER
0.127572,0.272727,0.052711,-0.992439,-0.996366,0.060606,-0.973477,-0.050208,-0.593196,-0.610508,-0.92984,0.603226,NON_ULCER
0.333333,0.090909,0.067381,-0.96747,-0.990041,0.060606,-0.967584,0.072127,-0.563387,-0.492372,-0.913796,0.564371,NON_ULCER
0.127572,0.212121,0.095022,-0.987331,-0.996863,0.030303,-0.989268,0.14547,-0.602723,-0.602166,-0.964899,0.35643,NON_ULCER
0.160494,0.181818,0.126861,-0.980932,-0.997269,0.045455,-0.990182,0.252319,-0.522729,-0.487465,-0.953824,0.525866,NON_ULCER
0.078189,0.090909,-0.090613,-0.987674,-0.995811,0.151515,-0.958022,0.177974,-0.568074,-0.53189,-0.946331,0.649345,NON_ULCER
0.349794,-0.121212,0.228356,-0.972385,-0.997328,0.045455,-0.990586,-0.038808,-0.642454,-0.528271,-0.937006,0.451363,NON_ULCER
0.366255,-0.181818,0.343788,-0.99888,-0.999613,0.045455,-0.997682,0.251086,-0.599786,-0.424591,-0.96665,0.599108,NON_ULCER
0.399177,-0.181818,0.381622,-0.998359,-0.999689,0.030303,-0.996702,0.032454,-0.688393,-0.5358,-0.96946,0.528161,NON_ULCER
0.358025,-0.121212,0.29743,-0.997114,-0.998446,0.045455,-0.923778,0.218053,-0.569757,-0.411322,-0.948449,0.606644,NON_ULCER
0.390947,-0.181818,0.336284,-0.998204,-0.999447,0.030303,-0.993633,-0.189348,-0.757566,-0.639826,-0.968727,0.55689,NON_ULCER
-0.037037,0.272727,0.172998,-0.989748,-0.985782,-0.106061,-0.971738,-0.605999,-0.863744,-0.887845,-0.953701,0.512753,NON_ULCER
0.045267,0.272727,0.100983,-0.984477,-0.989957,-0.106061,-0.972555,-0.070343,-0.591551,-0.664364,-0.902394,0.736014,NON_ULCER
0.127572,0.242424,0.066854,-0.99223,-0.996054,0.045455,-0.989176,-0.281487,-0.769175,-0.766729,-0.964696,0.548384,NON_ULCER
0.061728,0.242424,0.041647,-0.995961,-0.997732,0.045455,-0.984202,0.662187,-0.286357,-0.388789,-0.945435,0.716435,NON_ULCER
0.127572,0.151515,-0.004861,-0.994159,-0.996437,0.090909,-0.987723,0.253728,-0.528532,-0.512856,-0.953864,0.583293,NON_ULCER
0.053498,0.151515,-0.031429,-0.987916,-0.994468,0.121212,-0.974201,-0.020662,-0.686479,-0.68406,-0.958506,0.566903,NON_ULCER
0.111111,0.121212,0.121378,-0.92652,-0.990875,0.060606,-0.980506,0.374055,-0.445474,-0.380579,-0.924505,0.436993,NON_ULCER
0.415638,-0.181818,0.341531,-0.996933,-0.999785,0.045455,-0.996173,-0.011413,-0.689482,-0.538893,-0.966325,0.479105,NON_ULCER
0.283951,-0.151515,0.259851,-0.954666,-0.946073,0.030303,-0.783622,-0.059861,-0.664281,-0.588239,-0.934278,0.685687,NON_ULCER
0.283951,-0.151515,0.322293,-0.998835,-0.999577,0.030303,-0.995744,0.242277,-0.6027,-0.461899,-0.96946,0.596361,NON_ULCER
-0.399177,-0.060606,0.11785,-0.873119,-0.90504,-0.136364,-0.532816,-0.049013,-0.445574,-0.608326,-0.258531,0.87452,ULCER
0.078189,-0.424242,0.36737,-0.990633,-0.986869,-0.060606,-0.62424,-0.272171,-0.592951,-0.440683,-0.408991,0.777794,ULCER
-0.069959,-0.212121,0.258214,-0.95117,-0.984668,0.121212,-0.621986,-0.142138,-0.488054,-0.410622,-0.5509,0.811055,ULCER
-0.325103,-0.30303,0.348992,-0.96295,-0.976584,-0.469697,-0.90367,-0.468252,-0.733736,-0.823899,-0.692646,0.768456,ULCER
-0.26749,-0.212121,0.032391,-0.962855,-0.986982,0.075758,-0.697284,-0.158234,-0.625184,-0.676267,-0.74151,1,ULCER
-0.300412,-0.030303,0.032346,-0.968613,-0.975791,0.121212,-0.788764,-0.152741,-0.610778,-0.680158,-0.767815,0.941792,ULCER
-0.102881,-0.272727,0.507124,-0.98686,-0.983568,-0.287879,-0.923144,-0.520656,-0.813244,-0.828837,-0.855607,0.610513,ULCER
0.020576,0.121212,0.538406,-0.940105,-0.976727,-0.257576,-0.943744,-0.407821,-0.711618,-0.717335,-0.650501,0.767553,ULCER
0.004115,-0.363636,0.611554,-0.98911,-0.991386,-0.212121,-0.84455,-0.367342,-0.682755,-0.641773,-0.703803,0.760823,ULCER
-0.069959,-0.363636,0.467188,-0.989039,-0.980714,-0.363636,-0.775922,-0.351644,-0.631599,-0.586522,-0.579689,0.761589,ULCER
-0.27572,-0.272727,0.471225,-0.99305,-0.986592,-0.439394,-0.938651,-0.215241,-0.68515,-0.742268,-0.859435,0.596226,ULCER
-0.341564,-0.060606,0.020786,-0.948699,-0.96345,0.030303,-0.821588,-0.381488,-0.766163,-0.830366,-0.804707,0.900032,ULCER
0.218107,-0.151515,0.293445,-0.96724,-0.988558,-0.19697,-0.530583,-0.202807,-0.576315,-0.446277,-0.619472,0.862736,ULCER
-0.316872,0.181818,0.079386,-0.892509,-0.885468,-0.136364,-0.847699,-0.565742,-0.765633,-0.845633,-0.550981,0.741891,ULCER
-0.08642,-0.181818,0.471712,-0.847512,-0.971124,-0.333333,-0.916633,-0.455487,-0.773144,-0.815914,-0.761707,0.686464,ULCER
-0.580247,-0.363636,0.133092,-0.970349,-0.982196,-0.318182,-0.930379,-0.629205,-0.846176,-0.934619,-0.819326,0.696709,ULCER
-0.44856,-0.30303,0.316827,-0.986571,-0.983383,-0.393939,-0.918428,-0.010593,-0.501075,-0.679719,-0.75397,0.71634,ULCER
-0.580247,0.030303,0.112611,-0.901573,-0.846782,-0.212121,-0.569438,-0.562172,-0.721885,-0.846242,-0.327999,0.825121,ULCER
-0.440329,-0.30303,0.315038,-0.990764,-0.979869,-0.30303,-0.89729,-0.15298,-0.652602,-0.764377,-0.867009,0.645503,ULCER
-0.465021,-0.060606,-0.00991,-0.834838,-0.869819,0.181818,-0.336857,0.191029,-0.300455,-0.505195,-0.137023,0.967035,ULCER
-0.440329,-0.30303,0.330952,-0.989792,-0.984777,-0.242424,-0.951379,-0.115003,-0.658124,-0.76896,-0.890586,0.614442,ULCER
-0.144033,-0.333333,-0.050713,-0.994277,-0.995317,0.19697,-0.45043,-0.091909,-0.700232,-0.649309,-0.88855,0.932492,ULCER
-0.423868,-0.242424,0.317698,-0.987315,-0.981081,-0.469697,-0.964333,-0.219696,-0.661893,-0.779407,-0.852309,0.727598,ULCER
-0.176955,-0.242424,-0.032895,-0.98782,-0.993635,0.166667,-0.699682,-0.383813,-0.795102,-0.791334,-0.849581,0.819284,ULCER
-0.242798,-0.333333,0.37617,-0.97846,-0.971625,-0.30303,-0.855698,-0.513136,-0.722996,-0.790546,-0.687515,0.779359,ULCER
-0.341564,0.212121,0.000643,-0.941251,-0.950094,0.121212,-0.708228,0.158755,-0.397164,-0.54292,-0.566618,0.988864,ULCER
-0.316872,0.060606,0.046479,-0.835755,-0.853963,0.075758,-0.16017,-0.071722,-0.451121,-0.587171,-0.331419,0.944409,ULCER
-0.300412,-0.333333,0.306248,-0.986163,-0.981766,-0.19697,-0.908454,0.019667,-0.518373,-0.661121,-0.790211,0.691456,ULCER
-0.465021,-0.333333,0.29205,-0.981917,-0.991918,-0.318182,-0.961765,0.045481,-0.53017,-0.702807,-0.827918,0.749759,ULCER
-0.27572,0,-0.018329,-0.875035,-0.828647,0.212121,-0.667392,-0.53571,-0.798299,-0.837968,-0.644067,0.789171,ULCER
-0.596708,-0.333333,0.078312,-0.652251,-0.765713,-0.439394,-0.582163,-0.015468,-0.320768,-0.744887,0.349906,0.600585,ULCER
-0.053498,-0.424242,-0.055865,-0.981281,-0.988997,0.121212,-0.631414,-0.058781,-0.649346,-0.551279,-0.793876,0.806949,ULCER
-0.366255,-0.333333,0.315738,-0.983272,-0.987419,-0.378788,-0.943667,-0.307818,-0.682324,-0.797223,-0.795505,0.66976,ULCER
0.037037,-0.242424,-0.04448,-0.981829,-0.989208,0.212121,-0.458366,0.156268,-0.569149,-0.513998,-0.854263,0.870127,ULCER
-0.596708,-0.30303,0.070951,-0.854208,-0.927315,-0.424242,-0.709588,0.043576,-0.305288,-0.747623,0.015229,0.802266,ULCER
-0.012346,-0.30303,-0.081154,-0.980361,-0.988417,0.121212,-0.336734,-0.347793,-0.779432,-0.755911,-0.820629,0.850971,ULCER
0.481481,0.212121,0.314376,-0.987486,-0.991465,0.030303,-0.884399,-0.529994,-0.776911,-0.698393,-0.77543,0.695641,NON_ULCER
0.390947,0.30303,0.341347,-0.995876,-0.988774,-0.136364,-0.98823,-0.108955,-0.584189,-0.552679,-0.899137,0.389065,NON_ULCER
0.300412,0.424242,0.526139,-0.940976,-0.94397,-0.181818,-0.868234,-0.508819,-0.637063,-0.642236,-0.411149,0.707783,NON_ULCER
-0.127572,0.393939,0.370217,-0.885792,-0.937761,-0.348485,-0.932857,0.231305,-0.216411,-0.483482,-0.706898,0.836137,NON_ULCER
0.078189,0.272727,0.3032,-0.919718,-0.961796,-0.257576,-0.96953,-0.191307,-0.418623,-0.544849,-0.720906,0.636651,NON_ULCER
0.555556,0.515152,0.245472,-0.917517,-0.943279,-0.045455,-0.849618,-0.228909,-0.371458,-0.276091,-0.316679,0.651004,NON_ULCER
0.004115,0.242424,0.401006,-0.980087,-0.97527,-0.348485,-0.990023,-0.791369,-0.909807,-0.924617,-0.905123,0.634133,NON_ULCER
0.440329,0.454545,0.351677,-0.973958,-0.976467,-0.106061,-0.913466,-0.10398,-0.381879,-0.314391,-0.657179,0.796856,NON_ULCER
-0.020576,0.181818,0.278252,-0.988756,-0.98616,-0.257576,-0.985163,-0.226879,-0.651293,-0.725486,-0.893273,0.629168,NON_ULCER
0.440329,0.272727,0.290261,-0.998183,-0.999144,-0.015152,-0.986121,0.426114,-0.35738,-0.239623,-0.919782,0.88068,NON_ULCER
0.407407,0.181818,0.263564,-0.995804,-0.996733,0,-0.982675,-0.006128,-0.640936,-0.570154,-0.942259,0.82782,NON_ULCER
0.522634,0.212121,0.312168,-0.996244,-0.998315,0.015152,-0.981996,0.063285,-0.56845,-0.440126,-0.930532,0.785546,NON_ULCER
0.382716,0.272727,0.328281,-0.996431,-0.995043,-0.045455,-0.975741,-0.059993,-0.60025,-0.546609,-0.894454,0.713969,NON_ULCER
0.497942,0.393939,0.265381,-0.988711,-0.994038,-0.030303,-0.969956,0.282269,-0.413398,-0.319048,-0.913104,0.818402,NON_ULCER
0.489712,0.212121,0.257993,-0.996598,-0.99824,0.015152,-0.961175,0.099753,-0.583845,-0.472072,-0.938554,0.797153,NON_ULCER
0.325103,0.363636,0.321205,-0.988217,-0.986747,-0.121212,-0.98187,-0.246548,-0.561529,-0.541734,-0.78223,0.507675,NON_ULCER
0.176955,0.181818,0.39779,-0.986563,-0.987376,-0.166667,-0.974284,-0.083296,-0.500717,-0.48737,-0.829669,0.603279,NON_ULCER
0.053498,0.242424,0.265409,-0.932798,-0.898969,-0.181818,-0.885983,-0.577129,-0.699971,-0.719205,-0.545036,0.501089,NON_ULCER
0.555556,-0.060606,0.412188,-0.973742,-0.987747,-0.030303,-0.882418,-0.389137,-0.706661,-0.549131,-0.580788,0.782037,NON_ULCER
-0.358025,-0.121212,0.175633,-0.813974,-0.925759,-0.530303,-0.932662,-0.394393,-0.684093,-0.849252,-0.710441,0.834292,NON_ULCER
-0.218107,0.121212,0.37155,-0.977119,-0.963575,-0.348485,-0.94639,-0.127236,-0.546251,-0.686604,-0.812444,0.580719,NON_ULCER
0.308642,0.727273,0.402558,-0.907867,-0.935468,-0.257576,-0.939176,-0.752652,-0.808799,-0.828372,-0.652496,0.640287,NON_ULCER
-0.851852,-0.515152,0.031192,-0.666009,-0.883705,-0.484848,-0.926311,-0.258078,-0.615691,-0.880995,-0.559492,0.758647,NON_ULCER
0.588477,0.242424,0.172911,-0.982081,-0.989313,0.090909,-0.776834,-0.428307,-0.681992,-0.536541,-0.610921,0.764244,NON_ULCER
0.423868,0.212121,0.287848,-0.998929,-0.999512,0,-0.993112,-0.25418,-0.772982,-0.714823,-0.970519,0.77926,NON_ULCER
0.44856,0.242424,0.282983,-0.995677,-0.998389,0,-0.976277,-0.330256,-0.757504,-0.69348,-0.941648,0.902428,NON_ULCER
0.119342,0.393939,0.439329,-0.954001,-0.976873,-0.5,-0.909855,-0.278315,-0.60155,-0.704563,-0.738659,0.750777,NON_ULCER
0.251029,0.545455,0.441274,-0.898356,-0.926492,-0.333333,-0.903765,-0.700467,-0.76856,-0.774764,-0.27433,0.685018,NON_ULCER
0.102881,0.575758,0.46074,-0.818899,-0.949835,-0.333333,-0.921335,-0.049702,-0.31361,-0.459971,-0.482531,0.828093,NON_ULCER
0.341564,0.212121,0.317142,-0.988769,-0.932546,0.060606,-0.928359,-0.899238,-0.937657,-0.908695,-0.753889,0.369613,NON_ULCER
0.481481,0.727273,0.202148,-0.949011,-0.952497,0.030303,-0.865919,-0.466232,-0.729893,-0.69038,-0.664509,0.83742,NON_ULCER
0.382716,0.181818,0.330767,-0.997306,-0.998556,-0.030303,-0.98947,-0.35363,-0.765865,-0.714216,-0.951788,0.816254,NON_ULCER
0.382716,0.363636,0.309768,-0.989249,-0.989057,-0.030303,-0.982638,-0.082174,-0.469379,-0.428879,-0.787279,0.594019,NON_ULCER
0.193416,0.333333,0.312903,-0.984327,-0.990514,-0.136364,-0.981453,-0.525326,-0.779536,-0.786681,-0.882279,0.563264,NON_ULCER
0.102881,0.363636,0.269842,-0.988512,-0.991497,-0.151515,-0.982624,-0.082367,-0.548802,-0.630155,-0.89478,0.720733,NON_ULCER
0.218107,0.363636,0.206573,-0.988725,-0.983786,-0.090909,-0.969202,-0.304822,-0.685189,-0.683385,-0.887084,0.341978,NON_ULCER
0.415638,0.69697,0.185826,-0.897169,-0.948885,-0.151515,-0.794636,-0.152849,-0.478753,-0.494612,-0.693786,0.734915,ULCER
0.62963,0.181818,0.233126,-0.997694,-0.998116,0.060606,-0.959462,-0.046736,-0.625765,-0.44963,-0.902639,0.6783,ULCER
0.382716,0.69697,0.206334,-0.88328,-0.941714,-0.106061,-0.932807,-0.056819,-0.44708,-0.503568,-0.765698,0.839591,ULCER
0.621399,0.30303,0.229438,-0.993271,-0.996517,0.045455,-0.961414,-0.577459,-0.843761,-0.77939,-0.883582,0.617708,ULCER
0.366255,0.848485,0.170996,-0.861755,-0.947474,-0.151515,-0.755073,-0.209326,-0.510303,-0.56185,-0.733122,0.85271,ULCER
0.366255,0.727273,0.218571,-0.822913,-0.92881,0,-0.968785,-0.019341,-0.50269,-0.513171,-0.833455,0.577536,ULCER
0.292181,0.878788,0.223142,-0.98589,-0.988906,-0.181818,-0.992495,-0.578164,-0.81586,-0.86331,-0.947512,0.591182,ULCER
0.349794,0.787879,0.234943,-0.784479,-0.911922,-0.136364,-0.962986,0.065222,-0.475472,-0.515124,-0.879265,0.767741,ULCER
0.283951,0.848485,0.204827,-0.970304,-0.975148,-0.166667,-0.987078,-0.37367,-0.604325,-0.708449,-0.859679,0.671784,ULCER
0.333333,0.787879,0.223036,-0.935126,-0.963552,-0.136364,-0.790225,-0.08414,-0.392789,-0.509292,-0.766268,0.877005,ULCER
0.547325,0.242424,0.256891,-0.997713,-0.998671,0.030303,-0.955101,-0.37204,-0.768121,-0.678599,-0.938513,0.677229,ULCER
0.63786,0.272727,0.246,-0.997754,-0.999039,0.030303,-0.986528,-0.545483,-0.855953,-0.793424,-0.958791,0.538884,ULCER
0.325103,0.848485,0.237005,-0.916433,-0.959501,-0.166667,-0.865377,-0.344526,-0.598824,-0.682047,-0.747048,0.774311,ULCER
0.325103,0.787879,0.18161,-0.940077,-0.97034,-0.121212,-0.987176,-0.182887,-0.567009,-0.650239,-0.883378,0.631191,ULCER
0.300412,0.909091,0.282773,-0.964313,-0.974777,-0.272727,-0.985766,-0.549159,-0.763865,-0.830149,-0.88973,0.763682,ULCER
0.292181,0.212121,0.065372,-0.992224,-0.996429,0.090909,-0.973522,-0.113153,-0.726781,-0.670569,-0.965917,0.3527,NON_ULCER
0.415638,0.212121,0.07072,-0.994161,-0.997358,0.090909,-0.949623,-0.120288,-0.657347,-0.556841,-0.923365,0.604382,NON_ULCER
